Date,City,Customer_type,Gender,Product line,Prix unitaire,Quantité,Total,Coût,Gain,Rating
16/09/2021,Yangon,Member,Female,Sports and travel,98.4,7,723.24,688.8,34.44,8.7
16/09/2021,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,333.984,318.08,15.904,9.2
16/09/2021,Naypyitaw,Normal,Female,Health and beauty,20.38,5,106.995,101.9,5.095,6
17/09/2021,Naypyitaw,Normal,Female,Health and beauty,99.19,6,624.897,595.14,29.757,5.5
17/09/2021,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,148.974,141.88,7.094,6.9
17/09/2021,Yangon,Normal,Male,Food and beverages,33.88,8,284.592,271.04,13.552,9.6
17/09/2021,Naypyitaw,Normal,Female,Health and beauty,99.19,6,624.897,595.14,29.757,5.5
18/09/2021,Mandalay,Normal,Female,Food and beverages,96.68,3,304.542,290.04,14.502,6.4
18/09/2021,Mandalay,Member,Female,Food and beverages,74.6,10,783.3,746,37.3,9.5
18/09/2021,Mandalay,Member,Male,Health and beauty,96.16,4,403.872,384.64,19.232,8.4
18/09/2021,Mandalay,Normal,Female,Food and beverages,96.68,3,304.542,290.04,14.502,6.4
19/09/2021,Naypyitaw,Normal,Male,Food and beverages,19.25,8,161.7,154,7.7,6.6
19/09/2021,Yangon,Member,Male,Home and lifestyle,70.74,4,297.108,282.96,14.148,4.4
19/09/2021,Mandalay,Member,Male,Food and beverages,47.16,5,247.59,235.8,11.79,6
19/09/2021,Naypyitaw,Normal,Male,Food and beverages,19.25,8,161.7,154,7.7,6.6
20/09/2021,Naypyitaw,Member,Female,Food and beverages,80.36,4,337.512,321.44,16.072,8.3
20/09/2021,Yangon,Member,Female,Home and lifestyle,35.54,10,373.17,355.4,17.77,7
20/09/2021,Mandalay,Normal,Male,Electronic accessories,52.89,4,222.138,211.56,10.578,6.7
20/09/2021,Naypyitaw,Member,Female,Food and beverages,80.36,4,337.512,321.44,16.072,8.3
21/09/2021,Naypyitaw,Member,Male,Sports and travel,48.91,5,256.7775,244.55,12.2275,6.6
21/09/2021,Mandalay,Normal,Female,Sports and travel,67.43,5,354.0075,337.15,16.8575,6.3
21/09/2021,Yangon,Member,Female,Home and lifestyle,47.68,2,100.128,95.36,4.768,4.1
21/09/2021,Naypyitaw,Member,Male,Sports and travel,48.91,5,256.7775,244.55,12.2275,6.6
22/09/2021,Naypyitaw,Normal,Female,Sports and travel,83.06,7,610.491,581.42,29.071,4
22/09/2021,Naypyitaw,Member,Female,Health and beauty,21.12,2,44.352,42.24,2.112,9.7
22/09/2021,Naypyitaw,Member,Male,Sports and travel,10.17,1,10.6785,10.17,0.5085,5.9
22/09/2021,Naypyitaw,Normal,Female,Sports and travel,83.06,7,610.491,581.42,29.071,4
23/09/2021,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,401.73,382.6,19.13,9.9
23/09/2021,Yangon,Member,Female,Home and lifestyle,21.54,9,203.553,193.86,9.693,8.8
23/09/2021,Yangon,Normal,Female,Health and beauty,68.71,3,216.4365,206.13,10.3065,8.7
23/09/2021,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,401.73,382.6,19.13,9.9
24/09/2021,Yangon,Member,Male,Food and beverages,49.38,7,362.943,345.66,17.283,7.3
24/09/2021,Yangon,Normal,Female,Home and lifestyle,12.03,2,25.263,24.06,1.203,5.1
24/09/2021,Mandalay,Member,Female,Sports and travel,60.08,7,441.588,420.56,21.028,4.5
24/09/2021,Yangon,Member,Male,Food and beverages,49.38,7,362.943,345.66,17.283,7.3
25/09/2021,Yangon,Normal,Male,Sports and travel,42.47,1,44.5935,42.47,2.1235,5.7
25/09/2021,Mandalay,Normal,Female,Health and beauty,99.71,6,628.173,598.26,29.913,7.9
25/09/2021,Yangon,Member,Female,Sports and travel,22.01,4,92.442,88.04,4.402,6.6
25/09/2021,Yangon,Normal,Male,Sports and travel,42.47,1,44.5935,42.47,2.1235,5.7
26/09/2021,Mandalay,Normal,Female,Health and beauty,76.99,6,485.037,461.94,23.097,6.1
26/09/2021,Mandalay,Normal,Male,Fashion accessories,47.97,7,352.5795,335.79,16.7895,6.2
26/09/2021,Mandalay,Member,Female,Health and beauty,72.11,9,681.4395,648.99,32.4495,7.7
26/09/2021,Mandalay,Normal,Female,Health and beauty,76.99,6,485.037,461.94,23.097,6.1
27/09/2021,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,198.996,189.52,9.476,7.1
27/09/2021,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,229.11,218.2,10.91,7.1
27/09/2021,Yangon,Member,Male,Fashion accessories,41.28,3,130.032,123.84,6.192,8.5
27/09/2021,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,198.996,189.52,9.476,7.1
28/09/2021,Naypyitaw,Normal,Female,Sports and travel,44.86,10,471.03,448.6,22.43,8.2
28/09/2021,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,400.764,381.68,19.084,6.4
28/09/2021,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,681.975,649.5,32.475,5.2
28/09/2021,Naypyitaw,Normal,Female,Sports and travel,44.86,10,471.03,448.6,22.43,8.2
29/09/2021,Yangon,Member,Female,Sports and travel,21.98,7,161.553,153.86,7.693,5.1
29/09/2021,Naypyitaw,Member,Male,Fashion accessories,70.99,10,745.395,709.9,35.495,5.7
29/09/2021,Yangon,Member,Female,Electronic accessories,74.22,10,779.31,742.2,37.11,4.3
29/09/2021,Yangon,Member,Female,Sports and travel,21.98,7,161.553,153.86,7.693,5.1
30/09/2021,Mandalay,Member,Male,Health and beauty,64.36,9,608.202,579.24,28.962,8.6
30/09/2021,Yangon,Member,Male,Sports and travel,44.02,10,462.21,440.2,22.01,9.6
30/09/2021,Yangon,Normal,Male,Electronic accessories,10.56,8,88.704,84.48,4.224,7.6
30/09/2021,Mandalay,Member,Male,Health and beauty,64.36,9,608.202,579.24,28.962,8.6
01/10/2021,Naypyitaw,Normal,Male,Health and beauty,89.75,1,94.2375,89.75,4.4875,6.6
01/10/2021,Yangon,Normal,Female,Home and lifestyle,69.96,8,587.664,559.68,27.984,6.4
01/10/2021,Mandalay,Normal,Male,Health and beauty,62.57,4,262.794,250.28,12.514,9.5
01/10/2021,Naypyitaw,Normal,Male,Health and beauty,89.75,1,94.2375,89.75,4.4875,6.6
02/10/2021,Yangon,Normal,Male,Electronic accessories,97.16,1,102.018,97.16,4.858,7.2
02/10/2021,Naypyitaw,Normal,Male,Home and lifestyle,37,1,38.85,37,1.85,7.9
02/10/2021,Mandalay,Member,Female,Sports and travel,11.85,8,99.54,94.8,4.74,4.1
02/10/2021,Yangon,Normal,Male,Electronic accessories,97.16,1,102.018,97.16,4.858,7.2
03/10/2021,Mandalay,Normal,Male,Health and beauty,87.87,10,922.635,878.7,43.935,5.1
03/10/2021,Yangon,Normal,Female,Sports and travel,15.34,1,16.107,15.34,0.767,6.5
03/10/2021,Yangon,Member,Male,Health and beauty,91.3,1,95.865,91.3,4.565,9.2
03/10/2021,Mandalay,Normal,Male,Health and beauty,87.87,10,922.635,878.7,43.935,5.1
04/10/2021,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,78.435,74.7,3.735,4.1
04/10/2021,Yangon,Member,Male,Health and beauty,99.83,6,628.929,598.98,29.949,8.5
04/10/2021,Mandalay,Member,Female,Home and lifestyle,40.73,7,299.3655,285.11,14.2555,5.4
04/10/2021,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,78.435,74.7,3.735,4.1
05/10/2021,Yangon,Normal,Male,Food and beverages,52.75,3,166.1625,158.25,7.9125,9.3
05/10/2021,Yangon,Member,Female,Health and beauty,47.67,4,200.214,190.68,9.534,9.1
05/10/2021,Yangon,Normal,Male,Fashion accessories,52.38,1,54.999,52.38,2.619,5.8
05/10/2021,Yangon,Normal,Male,Food and beverages,52.75,3,166.1625,158.25,7.9125,9.3
06/10/2021,Mandalay,Normal,Male,Home and lifestyle,82.7,6,521.01,496.2,24.81,7.4
06/10/2021,Mandalay,Normal,Male,Health and beauty,66.68,5,350.07,333.4,16.67,7.6
06/10/2021,Yangon,Member,Male,Fashion accessories,38.54,5,202.335,192.7,9.635,5.6
06/10/2021,Mandalay,Normal,Male,Home and lifestyle,82.7,6,521.01,496.2,24.81,7.4
07/10/2021,Naypyitaw,Member,Male,Fashion accessories,48.71,1,51.1455,48.71,2.4355,4.1
07/10/2021,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,78.603,74.86,3.743,6.9
07/10/2021,Mandalay,Normal,Male,Sports and travel,44.63,6,281.169,267.78,13.389,5.1
07/10/2021,Naypyitaw,Member,Male,Fashion accessories,48.71,1,51.1455,48.71,2.4355,4.1
08/10/2021,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,742.2975,706.95,35.3475,7.2
08/10/2021,Naypyitaw,Normal,Female,Sports and travel,23.75,9,224.4375,213.75,10.6875,9.5
08/10/2021,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,586.635,558.7,27.935,5.8
08/10/2021,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,742.2975,706.95,35.3475,7.2
09/10/2021,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,218.0115,207.63,10.3815,4.9
09/10/2021,Mandalay,Normal,Female,Food and beverages,48.51,7,356.5485,339.57,16.9785,5.2
09/10/2021,Naypyitaw,Member,Female,Sports and travel,29.22,6,184.086,175.32,8.766,5
09/10/2021,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,218.0115,207.63,10.3815,4.9
10/10/2021,Yangon,Normal,Male,Food and beverages,58.26,6,367.038,349.56,17.478,9.9
10/10/2021,Yangon,Member,Female,Home and lifestyle,94.88,7,697.368,664.16,33.208,4.2
10/10/2021,Yangon,Normal,Male,Fashion accessories,51.94,3,163.611,155.82,7.791,7.9
10/10/2021,Yangon,Normal,Male,Food and beverages,58.26,6,367.038,349.56,17.478,9.9
11/10/2021,Mandalay,Normal,Male,Health and beauty,30.35,7,223.0725,212.45,10.6225,8
11/10/2021,Mandalay,Member,Male,Electronic accessories,40.3,10,423.15,403,20.15,7
11/10/2021,Mandalay,Normal,Male,Electronic accessories,60.3,1,63.315,60.3,3.015,6
11/10/2021,Mandalay,Normal,Male,Health and beauty,30.35,7,223.0725,212.45,10.6225,8
12/10/2021,Yangon,Member,Male,Electronic accessories,88.67,10,931.035,886.7,44.335,7.3
12/10/2021,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,204.6975,194.95,9.7475,6
12/10/2021,Yangon,Member,Female,Sports and travel,39.47,2,82.887,78.94,3.947,5
12/10/2021,Yangon,Member,Male,Electronic accessories,88.67,10,931.035,886.7,44.335,7.3
13/10/2021,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,172.494,164.28,8.214,7.9
13/10/2021,Yangon,Member,Female,Electronic accessories,62.48,1,65.604,62.48,3.124,4.7
13/10/2021,Naypyitaw,Member,Female,Food and beverages,14.87,2,31.227,29.74,1.487,8.9
13/10/2021,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,172.494,164.28,8.214,7.9
14/10/2021,Yangon,Normal,Male,Sports and travel,62.13,6,391.419,372.78,18.639,7.4
14/10/2021,Yangon,Member,Female,Food and beverages,36.36,2,76.356,72.72,3.636,7.1
14/10/2021,Yangon,Normal,Male,Fashion accessories,21.32,1,22.386,21.32,1.066,5.9
14/10/2021,Yangon,Normal,Male,Sports and travel,62.13,6,391.419,372.78,18.639,7.4
15/10/2021,Naypyitaw,Normal,Female,Food and beverages,33.98,9,321.111,305.82,15.291,4.2
15/10/2021,Mandalay,Normal,Male,Health and beauty,18.11,10,190.155,181.1,9.055,5.9
15/10/2021,Yangon,Member,Male,Electronic accessories,93.78,3,295.407,281.34,14.067,5.9
15/10/2021,Naypyitaw,Normal,Female,Food and beverages,33.98,9,321.111,305.82,15.291,4.2
16/10/2021,Naypyitaw,Member,Male,Electronic accessories,81.97,10,860.685,819.7,40.985,9.2
16/10/2021,Naypyitaw,Member,Female,Electronic accessories,51.92,5,272.58,259.6,12.98,7.5
16/10/2021,Yangon,Member,Male,Electronic accessories,73.26,1,76.923,73.26,3.663,9.7
16/10/2021,Naypyitaw,Member,Male,Electronic accessories,81.97,10,860.685,819.7,40.985,9.2
17/10/2021,Mandalay,Member,Female,Sports and travel,16.49,2,34.629,32.98,1.649,4.6
17/10/2021,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,121.128,115.36,5.768,6.4
17/10/2021,Naypyitaw,Normal,Female,Sports and travel,22.38,1,23.499,22.38,1.119,8.6
17/10/2021,Mandalay,Member,Female,Sports and travel,16.49,2,34.629,32.98,1.649,4.6
18/10/2021,Naypyitaw,Member,Female,Health and beauty,98.21,3,309.3615,294.63,14.7315,7.8
18/10/2021,Yangon,Member,Male,Home and lifestyle,78.38,6,493.794,470.28,23.514,5.8
18/10/2021,Naypyitaw,Member,Female,Food and beverages,72.88,9,688.716,655.92,32.796,4
18/10/2021,Naypyitaw,Member,Female,Health and beauty,98.21,3,309.3615,294.63,14.7315,7.8
19/10/2021,Mandalay,Normal,Female,Fashion accessories,72.84,7,535.374,509.88,25.494,8.4
19/10/2021,Yangon,Member,Male,Home and lifestyle,60.01,4,252.042,240.04,12.002,4.5
19/10/2021,Yangon,Normal,Female,Fashion accessories,99.1,6,624.33,594.6,29.73,4.2
19/10/2021,Mandalay,Normal,Female,Fashion accessories,72.84,7,535.374,509.88,25.494,8.4
20/10/2021,Yangon,Member,Male,Home and lifestyle,58.07,9,548.7615,522.63,26.1315,4.3
20/10/2021,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,93.0405,88.61,4.4305,7.7
20/10/2021,Yangon,Normal,Male,Fashion accessories,74.1,1,77.805,74.1,3.705,9.2
20/10/2021,Yangon,Member,Male,Home and lifestyle,58.07,9,548.7615,522.63,26.1315,4.3
21/10/2021,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,763.4655,727.11,36.3555,9.5
21/10/2021,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,209.622,199.64,9.982,6.7
21/10/2021,Yangon,Normal,Female,Fashion accessories,98.48,2,206.808,196.96,9.848,9.2
21/10/2021,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,763.4655,727.11,36.3555,9.5
22/10/2021,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,85.113,81.06,4.053,7.1
22/10/2021,Mandalay,Member,Male,Health and beauty,39.01,1,40.9605,39.01,1.9505,4.7
22/10/2021,Naypyitaw,Normal,Male,Health and beauty,53.19,7,390.9465,372.33,18.6165,5
22/10/2021,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,85.113,81.06,4.053,7.1
23/10/2021,Mandalay,Member,Male,Fashion accessories,21.94,5,115.185,109.7,5.485,5.3
23/10/2021,Naypyitaw,Normal,Male,Food and beverages,48.61,1,51.0405,48.61,2.4305,4.4
23/10/2021,Mandalay,Normal,Female,Electronic accessories,52.79,10,554.295,527.9,26.395,10
23/10/2021,Mandalay,Member,Male,Fashion accessories,21.94,5,115.185,109.7,5.485,5.3
24/10/2021,Mandalay,Member,Male,Fashion accessories,51.36,1,53.928,51.36,2.568,5.2
24/10/2021,Yangon,Normal,Female,Electronic accessories,51.19,4,214.998,204.76,10.238,4.7
24/10/2021,Yangon,Member,Female,Health and beauty,95.95,5,503.7375,479.75,23.9875,8.8
24/10/2021,Mandalay,Member,Male,Fashion accessories,51.36,1,53.928,51.36,2.568,5.2
25/10/2021,Yangon,Normal,Female,Food and beverages,10.96,10,115.08,109.6,5.48,6
25/10/2021,Mandalay,Normal,Female,Electronic accessories,14.96,8,125.664,119.68,5.984,8.6
25/10/2021,Mandalay,Normal,Female,Fashion accessories,36.51,9,345.0195,328.59,16.4295,4.2
25/10/2021,Yangon,Normal,Female,Food and beverages,10.96,10,115.08,109.6,5.48,6
26/10/2021,Mandalay,Normal,Male,Home and lifestyle,53.44,2,112.224,106.88,5.344,4.1
26/10/2021,Yangon,Member,Male,Electronic accessories,72.2,7,530.67,505.4,25.27,4.3
26/10/2021,Mandalay,Normal,Male,Food and beverages,21.12,8,177.408,168.96,8.448,6.3
26/10/2021,Mandalay,Normal,Male,Home and lifestyle,53.44,2,112.224,106.88,5.344,4.1
27/10/2021,Yangon,Normal,Female,Electronic accessories,99.56,8,836.304,796.48,39.824,5.2
27/10/2021,Yangon,Normal,Female,Sports and travel,40.23,7,295.6905,281.61,14.0805,9.6
27/10/2021,Yangon,Member,Female,Home and lifestyle,28.31,4,118.902,113.24,5.662,8.2
27/10/2021,Yangon,Normal,Female,Electronic accessories,99.56,8,836.304,796.48,39.824,5.2
28/10/2021,Naypyitaw,Member,Male,Sports and travel,57.12,7,419.832,399.84,19.992,6.5
28/10/2021,Yangon,Member,Female,Home and lifestyle,88.79,8,745.836,710.32,35.516,4.1
28/10/2021,Mandalay,Normal,Male,Health and beauty,57.59,6,362.817,345.54,17.277,5.1
28/10/2021,Naypyitaw,Member,Male,Sports and travel,57.12,7,419.832,399.84,19.992,6.5
29/10/2021,Mandalay,Member,Male,Sports and travel,99.96,9,944.622,899.64,44.982,4.2
29/10/2021,Yangon,Member,Female,Electronic accessories,26.48,3,83.412,79.44,3.972,4.7
29/10/2021,Yangon,Member,Female,Food and beverages,47.63,9,450.1035,428.67,21.4335,5
29/10/2021,Mandalay,Member,Male,Sports and travel,99.96,9,944.622,899.64,44.982,4.2
30/10/2021,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,536.844,511.28,25.564,4.6
30/10/2021,Yangon,Normal,Female,Fashion accessories,81.91,2,172.011,163.82,8.191,7.8
30/10/2021,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,90.5835,86.27,4.3135,7
30/10/2021,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,536.844,511.28,25.564,4.6
31/10/2021,Mandalay,Member,Female,Fashion accessories,56.47,8,474.348,451.76,22.588,7.3
31/10/2021,Mandalay,Member,Male,Sports and travel,79.93,6,503.559,479.58,23.979,5.5
31/10/2021,Yangon,Member,Male,Sports and travel,12.76,2,26.796,25.52,1.276,7.8
31/10/2021,Mandalay,Member,Female,Fashion accessories,56.47,8,474.348,451.76,22.588,7.3
01/11/2021,Yangon,Normal,Female,Home and lifestyle,93.69,7,688.6215,655.83,32.7915,4.5
01/11/2021,Naypyitaw,Member,Male,Fashion accessories,69.33,2,145.593,138.66,6.933,9.7
01/11/2021,Mandalay,Normal,Female,Home and lifestyle,11.28,9,106.596,101.52,5.076,4.3
01/11/2021,Yangon,Normal,Female,Home and lifestyle,93.69,7,688.6215,655.83,32.7915,4.5
02/11/2021,Yangon,Normal,Female,Sports and travel,32.25,5,169.3125,161.25,8.0625,9
02/11/2021,Yangon,Member,Female,Food and beverages,14.23,5,74.7075,71.15,3.5575,4.4
02/11/2021,Mandalay,Normal,Female,Home and lifestyle,51.07,7,375.3645,357.49,17.8745,7
03/11/2021,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,299.8485,285.57,14.2785,5.9
03/11/2021,Yangon,Member,Female,Health and beauty,15.55,9,146.9475,139.95,6.9975,5
03/11/2021,Yangon,Member,Female,Electronic accessories,79.59,3,250.7085,238.77,11.9385,6.6
04/11/2021,Naypyitaw,Member,Female,Food and beverages,68.54,8,575.736,548.32,27.416,8.5
04/11/2021,Naypyitaw,Member,Female,Electronic accessories,78.13,10,820.365,781.3,39.065,4.4
04/11/2021,Naypyitaw,Member,Male,Health and beauty,33.81,3,106.5015,101.43,5.0715,7.3
05/11/2021,Mandalay,Normal,Female,Sports and travel,90.28,9,853.146,812.52,40.626,7.2
05/11/2021,Naypyitaw,Member,Male,Food and beverages,99.37,2,208.677,198.74,9.937,5.2
05/11/2021,Mandalay,Member,Male,Sports and travel,90.53,8,760.452,724.24,36.212,6.5
06/11/2021,Mandalay,Normal,Female,Fashion accessories,39.62,7,291.207,277.34,13.867,7.5
06/11/2021,Naypyitaw,Member,Female,Food and beverages,21.08,3,66.402,63.24,3.162,7.3
06/11/2021,Naypyitaw,Member,Female,Health and beauty,62.82,2,131.922,125.64,6.282,4.9
07/11/2021,Yangon,Member,Female,Sports and travel,92.13,6,580.419,552.78,27.639,8.3
07/11/2021,Naypyitaw,Member,Male,Electronic accessories,74.79,5,392.6475,373.95,18.6975,4.9
07/11/2021,Naypyitaw,Member,Male,Food and beverages,24.31,3,76.5765,72.93,3.6465,4.3
08/11/2021,Mandalay,Normal,Female,Sports and travel,34.84,4,146.328,139.36,6.968,7.4
08/11/2021,Naypyitaw,Member,Female,Health and beauty,29.67,7,218.0745,207.69,10.3845,8.1
08/11/2021,Yangon,Normal,Male,Sports and travel,64.59,4,271.278,258.36,12.918,9.3
09/11/2021,Mandalay,Member,Male,Electronic accessories,87.45,6,550.935,524.7,26.235,8.8
09/11/2021,Naypyitaw,Member,Male,Health and beauty,44.07,4,185.094,176.28,8.814,8.4
09/11/2021,Yangon,Member,Male,Food and beverages,24.82,7,182.427,173.74,8.687,7.1
10/11/2021,Naypyitaw,Normal,Female,Health and beauty,81.3,6,512.19,487.8,24.39,5.3
10/11/2021,Naypyitaw,Normal,Female,Food and beverages,22.93,9,216.6885,206.37,10.3185,5.5
10/11/2021,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,59.325,56.5,2.825,9.6
11/11/2021,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,284.193,270.66,13.533,6.2
11/11/2021,Naypyitaw,Normal,Female,Health and beauty,39.42,1,41.391,39.42,1.971,8.4
11/11/2021,Mandalay,Member,Female,Electronic accessories,21.43,10,225.015,214.3,10.715,6.2
12/11/2021,Yangon,Normal,Female,Electronic accessories,26.31,5,138.1275,131.55,6.5775,8.8
12/11/2021,Yangon,Normal,Male,Health and beauty,15.26,6,96.138,91.56,4.578,9.8
12/11/2021,Yangon,Member,Male,Sports and travel,89.06,6,561.078,534.36,26.718,9.9
13/11/2021,Yangon,Member,Female,Home and lifestyle,34.42,6,216.846,206.52,10.326,9.8
13/11/2021,Yangon,Normal,Female,Fashion accessories,61.77,5,324.2925,308.85,15.4425,6.7
13/11/2021,Yangon,Member,Male,Home and lifestyle,23.29,4,97.818,93.16,4.658,5.9
14/11/2021,Mandalay,Normal,Male,Sports and travel,51.91,10,545.055,519.1,25.955,8.2
14/11/2021,Yangon,Normal,Male,Home and lifestyle,21.52,6,135.576,129.12,6.456,9.4
14/11/2021,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,548.184,522.08,26.104,6.3
15/11/2021,Yangon,Normal,Male,Sports and travel,72.5,8,609,580,29,9.2
15/11/2021,Mandalay,Normal,Male,Sports and travel,97.74,4,410.508,390.96,19.548,6.4
15/11/2021,Naypyitaw,Member,Male,Fashion accessories,52.35,1,54.9675,52.35,2.6175,4
16/11/2021,Naypyitaw,Member,Female,Sports and travel,89.8,10,942.9,898,44.9,5.4
16/11/2021,Yangon,Member,Male,Food and beverages,99.78,5,523.845,498.9,24.945,5.4
16/11/2021,Mandalay,Member,Male,Electronic accessories,39.75,1,41.7375,39.75,1.9875,6.1
17/11/2021,Naypyitaw,Member,Male,Health and beauty,90.5,10,950.25,905,45.25,8.1
17/11/2021,Naypyitaw,Member,Male,Food and beverages,94.26,4,395.892,377.04,18.852,8.6
17/11/2021,Yangon,Normal,Female,Electronic accessories,90.02,8,756.168,720.16,36.008,4.5
18/11/2021,Naypyitaw,Member,Female,Health and beauty,68.6,10,720.3,686,34.3,9.1
18/11/2021,Mandalay,Member,Male,Health and beauty,51.13,4,214.746,204.52,10.226,4
18/11/2021,Mandalay,Member,Female,Electronic accessories,12.1,8,101.64,96.8,4.84,8.6
19/11/2021,Naypyitaw,Member,Female,Food and beverages,30.41,1,31.9305,30.41,1.5205,8.4
19/11/2021,Yangon,Member,Male,Electronic accessories,36.36,4,152.712,145.44,7.272,7.6
19/11/2021,Mandalay,Member,Female,Food and beverages,33.21,10,348.705,332.1,16.605,6
20/11/2021,Yangon,Normal,Female,Home and lifestyle,77.95,6,491.085,467.7,23.385,8
